userID,smoker,drink_level,dress_preference,user_ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,new_user_cuisine,new_user_payments,user_avg_rating,user_avg_food_rating,user_avg_service_rating,user_avg_rating_text,user_avg_rating_bin,placeID,name,address,city,country,alcohol,smoking_area,dress_code,accessibility,price,state,res_ambience,franchise,area,other_services,res_accept_pay,res_cuisine,res_parking,res_avg_rating,res_avg_food,res_avg_service,res_avg_rating_text,res_avg_rating_bin,cus_res_rating,cus_res_food_rating,cus_res_service_rating
U1048,1,casual drinker,no preference,NULL,public,single,independent,1988,eco-friendly,thrifty-protector,none,student,green,65,medium,1.7,Mexican,only cash,1.57,1.57,1.29,Satisfactory,1,135049,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,none,1,0.6,1,Satisfactory,1,1,0,2
U1034,0,casual drinker,informal,family,public,single,independent,1990,technology,thrifty-protector,Catholic,student,yellow,50,medium,1.58,Mexican,only cash,0.5,0.33,0.5,Unsatisfactory,0,135049,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,none,1,0.6,1,Satisfactory,1,0,0,0
U1137,0,social drinker,formal,family,public,single,independent,1989,eco-friendly,hard-worker,Catholic,student,blue,72,low,1.78,Mexican,only cash,1.86,1.79,1.93,Satisfactory,1,135049,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,none,1,0.6,1,Satisfactory,1,2,2,2
U1005,0,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,American,only cash,1.33,1.44,1,Satisfactory,1,135050,Restaurante la Estrella de Dima,Soledad Sn Arboledas de Soledad,Soledad,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.25,1.25,1,Satisfactory,1,1,2,1
U1014,0,abstemious,NULL,friends,public,single,independent,1990,none,hard-worker,Catholic,student,blue,53,medium,1.69,multiple,only cash,1.36,1,1.09,Satisfactory,1,135050,Restaurante la Estrella de Dima,Soledad Sn Arboledas de Soledad,Soledad,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.25,1.25,1,Satisfactory,1,2,2,2
U1056,0,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,Mexican,only cash,1.8,1.8,1.8,Satisfactory,1,135050,Restaurante la Estrella de Dima,Soledad Sn Arboledas de Soledad,Soledad,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.25,1.25,1,Satisfactory,1,0,0,0
U1058,0,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,Cuban,only cash,1.6,1.5,1.2,Satisfactory,1,135050,Restaurante la Estrella de Dima,Soledad Sn Arboledas de Soledad,Soledad,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.25,1.25,1,Satisfactory,1,1,0,0
U1085,0,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NULL,1.7,Mexican,only cash,1.4,1.6,1.5,Satisfactory,1,135050,Restaurante la Estrella de Dima,Soledad Sn Arboledas de Soledad,Soledad,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.25,1.25,1,Satisfactory,1,2,2,2
U1075,0,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,only cash,1.42,1.33,0.92,Satisfactory,1,135050,Restaurante la Estrella de Dima,Soledad Sn Arboledas de Soledad,Soledad,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.25,1.25,1,Satisfactory,1,2,2,2
U1125,0,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,only cash,1.09,1.09,1.27,Satisfactory,1,135050,Restaurante la Estrella de Dima,Soledad Sn Arboledas de Soledad,Soledad,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.25,1.25,1,Satisfactory,1,2,1,1
U1124,0,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,Mexican,only cash,0.9,0.9,0.8,Unsatisfactory,0,135050,Restaurante la Estrella de Dima,Soledad Sn Arboledas de Soledad,Soledad,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.25,1.25,1,Satisfactory,1,0,1,0
U1132,0,casual drinker,informal,solitary,public,single,NULL,1991,none,hard-worker,none,student,blue,55,NULL,1.6,Mexican,only cash,1.6,1.3,1.3,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,1,1,0
U1075,0,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,only cash,1.42,1.33,0.92,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,1,1,1
U1088,0,social drinker,informal,family,on foot,single,independent,1991,none,hard-worker,Catholic,student,blue,62,medium,1.6,Mexican,NULL,1.42,1.75,1.75,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,2,1,2
U1090,0,social drinker,no preference,friends,car owner,single,independent,1988,variety,thrifty-protector,Catholic,student,blue,50,medium,1.54,Tex-Mex,only cash,1.8,1.9,1.9,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,1,2,1
U1101,0,casual drinker,no preference,friends,car owner,single,independent,1988,eco-friendly,hunter-ostentatious,Catholic,student,white,50,low,1.69,multiple,only cash,1.3,0.8,0.9,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,2,0,2
U1056,0,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,Mexican,only cash,1.8,1.8,1.8,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,2,2,2
U1049,0,casual drinker,informal,solitary,public,single,NULL,1991,none,hard-worker,none,student,blue,55,NULL,1.6,Mexican,only cash,0,0,0,Unsatisfactory,0,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,0,0,0
U1055,0,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,Breakfast-Brunch,only cash,1.9,2,2,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,1,2,2
U1054,0,social drinker,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,student,blue,59,medium,1.7,Mexican,only cash,1.91,1.73,1.27,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,2,2,0
U1045,0,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,multiple,only cash,1.2,1.4,1.3,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,2,2,2
U1001,0,abstemious,informal,family,on foot,single,independent,1989,variety,thrifty-protector,none,student,black,69,medium,1.77,American,only cash,1.11,1.22,1.22,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,1,1,2
U1024,0,abstemious,NULL,NULL,NULL,NULL,NULL,1930,none,hard-worker,none,NULL,yellow,40,NULL,1.2,Afghan,NULL,1.2,1.33,0.8,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,1,1,0
U1022,0,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,only cash,1.29,1.21,1.43,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,2,1,1
U1016,0,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,multiple,only cash,1.92,2,1.69,Satisfactory,1,135051,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,NULL,none,1.43,1.29,1.07,Satisfactory,1,2,2,0
U1016,0,casual drinker,informal,friends,on foot,single,independent,1991,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,multiple,only cash,1.92,2,1.69,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,2,2
U1022,0,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,only cash,1.29,1.21,1.43,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,2,2
U1027,1,social drinker,no preference,NULL,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,Family,only cash,0.91,0.91,0.91,Unsatisfactory,0,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,1,1,1
U1002,0,abstemious,informal,family,public,single,independent,1990,technology,hunter-ostentatious,Catholic,student,red,40,low,1.87,Mexican,only cash,1.4,1.4,1,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,1,1,1
U1009,0,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,multiple,only cash,1.36,1.27,1.09,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,1,0
U1045,0,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,multiple,only cash,1.2,1.4,1.3,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,1,2,2
U1036,0,social drinker,informal,family,public,single,independent,1991,none,hard-worker,Catholic,student,blue,76,medium,1.7,Mexican,only cash,1.75,1.83,1.75,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,2,2
U1054,0,social drinker,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,student,blue,59,medium,1.7,Mexican,only cash,1.91,1.73,1.27,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,2,1
U1049,0,casual drinker,informal,solitary,public,single,NULL,1991,none,hard-worker,none,student,blue,55,NULL,1.6,Mexican,only cash,0,0,0,Unsatisfactory,0,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,0,0,0
U1056,0,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,Mexican,only cash,1.8,1.8,1.8,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,2,2
U1062,0,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,Mexican,multiple,0,0,0,Unsatisfactory,0,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,0,0,0
U1064,0,casual drinker,formal,solitary,public,single,independent,1991,variety,hunter-ostentatious,none,student,blue,94,medium,1.77,Mexican,only cash,1,0.6,1.4,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,0,2
U1071,0,abstemious,formal,friends,car owner,single,independent,1930,none,hunter-ostentatious,none,student,blue,40,high,1.73,Mexican,only cash,1.85,1.85,1.92,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,2,2
U1101,0,casual drinker,no preference,friends,car owner,single,independent,1988,eco-friendly,hunter-ostentatious,Catholic,student,white,50,low,1.69,multiple,only cash,1.3,0.8,0.9,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,1,1
U1104,1,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,multiple,1.25,1.33,1.17,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,1,1,1
U1090,0,social drinker,no preference,friends,car owner,single,independent,1988,variety,thrifty-protector,Catholic,student,blue,50,medium,1.54,Tex-Mex,only cash,1.8,1.9,1.9,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,2,2
U1073,0,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,American,only cash,0,0,0,Unsatisfactory,0,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,0,0,0
U1081,0,casual drinker,informal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,green,52,low,1.54,Mexican,only cash,0.55,0.91,1.09,Unsatisfactory,0,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,0,1,1
U1078,1,social drinker,informal,solitary,car owner,single,independent,1983,variety,hard-worker,Catholic,professional,blue,69,medium,1.69,Mexican,multiple,1.43,1.57,1.57,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,2,2
U1132,0,casual drinker,informal,solitary,public,single,NULL,1991,none,hard-worker,none,student,blue,55,NULL,1.6,Mexican,only cash,1.6,1.3,1.3,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,2,2
U1135,0,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,multiple,only cash,0,0,0,Unsatisfactory,0,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,0,0,0
U1126,0,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63,Mexican,only cash,1.2,1,0.9,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,1,1
U1106,0,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,multiple,1.39,1.11,0.89,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,0,0,0
U1105,0,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,only cash,0,0,0,Unsatisfactory,0,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,0,0,0
U1116,0,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,multiple,1.36,1.82,1.82,Satisfactory,1,135052,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,Mexico,Full_Bar,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,none,1.28,1.16,1.16,Satisfactory,1,2,2,2
